time_step,new_reqs_presented,reqs_rejected,reqs_abandonned,obj_cost,in_transit_carried_over,solve_time_seconds,mip_gap,node_count,solve_status
0,18,9,0,2244.987793260114,9,180.0169050693512,0.9932369073641638,12731.0,9
10,16,13,0,4546.976065197097,8,180.0181348323822,0.9959618367832532,8244.0,9
20,20,14,7,3915.6022999998922,9,180.04302191734314,0.9958529850464326,1398.0,9
30,20,16,1,4631.360200000005,10,180.01681184768677,0.9947898791341785,2755.0,9
40,23,21,3,6088.196399999944,8,180.05848598480225,0.9974932940786692,807.0,9
50,25,22,8,5269.526899999926,8,180.03124499320984,0.9961473379612131,2847.0,9
60,29,25,5,6605.011200000014,9,180.04174304008484,0.9988211286855516,186.0,9
