bus_id,decision_interval,step_sequence,logical_node,location,arrival_time,passenger_load
0,0,0,36,8504622,0.0,0
0,0,1,16,8589138,0.53,2
0,0,2,5,8589152,1.96,4
0,0,3,23,8587255,9.69,2
0,0,4,7,8577741,19.01,3
0,0,5,34,8577741,19.05,1
0,0,6,10,8587255,26.81,2
0,0,7,8,8587255,26.85,4
0,0,8,25,8587255,26.89,3
0,0,9,26,8589158,34.52,1
0,0,10,28,8589141,38.43,0
0,10,0,44,8587255,0.0,0
0,10,1,14,8587255,0.0,2
0,10,2,11,8589161,3.13,3
0,10,3,33,8577820,7.27,2
0,10,4,17,8577741,14.87,3
0,10,5,36,8577741,14.91,1
0,10,6,20,8587255,22.68,2
0,10,7,39,8587255,22.71,1
0,10,8,18,8587255,22.75,3
0,10,9,40,8589158,30.39,1
0,10,10,0,8589152,33.62,2
0,10,11,42,8589141,34.41,1
0,10,12,4,8589152,35.15,4
0,10,13,26,8592378,48.41,1
0,10,14,22,8592377,49.42,0
0,20,0,54,8577741,8.0,0
0,20,1,18,8577741,8.0,1
0,20,2,45,8587255,16.27,0
0,20,3,26,8587255,16.31,1
0,20,4,25,8587255,17.2,3
0,20,5,52,8589158,25.01,1
0,20,6,53,8589141,28.9,0
0,20,7,8,8504622,34.15,2
0,20,8,35,8589147,35.11,0
0,20,9,9,8504622,36.0,2
0,20,10,21,8589152,37.51,3
0,20,11,24,8589152,37.54,6
0,20,12,36,8589141,38.42,4
0,20,13,10,8592377,52.62,5
0,20,14,48,8592377,52.66,4
0,20,15,51,8592378,54.65,1
0,20,16,37,8589154,64.13,0
0,30,0,56,8589141,0.48,0
0,30,1,22,8504622,33.68,2
0,30,2,50,8589147,35.11,0
0,30,3,23,8504622,36.0,2
0,30,4,25,8589152,37.51,3
0,30,5,27,8589152,37.54,6
0,30,6,51,8589141,38.42,4
0,30,7,24,8592377,52.62,5
0,30,8,53,8592377,52.66,4
0,30,9,55,8592378,54.65,1
0,30,10,4,8577741,63.53,3
0,30,11,52,8589154,65.02,2
0,30,12,32,8592378,76.32,0
0,40,0,66,8589141,23.0,2
0,40,1,24,8589141,23.0,3
0,40,2,25,8589141,25.0,6
0,40,3,58,8592378,39.05,3
0,40,4,31,8592377,40.06,4
0,40,5,57,8592377,40.09,3
0,40,6,15,8577785,42.01,4
0,40,7,48,8588858,49.4,3
0,40,8,64,8589154,50.37,2
0,40,9,28,8577741,51.71,4
0,40,10,61,8592378,62.25,2
0,40,11,5,8577785,64.03,4
0,40,12,38,8577786,66.45,2
0,40,13,1,8589138,75.77,3
0,40,14,9,8589271,78.63,4
0,40,15,34,8592378,94.44,3
0,40,16,42,8592377,95.45,2
1,0,0,37,8577741,0.0,0
1,0,1,12,8589155,3.2,4
1,0,2,30,8592374,4.54,0
1,0,3,11,8589161,6.77,1
1,0,4,29,8592374,9.16,0
1,0,5,6,8587255,12.77,1
1,0,6,2,8587255,12.8,4
1,0,7,20,8577820,18.16,1
1,0,8,13,8588858,24.52,3
1,0,9,9,8588858,24.55,5
1,0,10,24,8588858,24.59,4
1,0,11,31,8589138,37.03,2
1,0,12,27,8589147,38.59,0
1,10,0,45,8592374,0.0,1
1,10,1,15,8587255,3.57,4
1,10,2,16,8587255,8.0,5
1,10,3,37,8577820,13.36,2
1,10,4,21,8588858,19.71,4
1,10,5,19,8588858,19.75,6
1,10,6,38,8588858,19.79,5
1,10,7,43,8589138,32.22,3
1,10,8,41,8589147,33.79,1
1,10,9,3,8589147,33.83,2
1,10,10,1,8587238,43.13,4
1,10,11,25,8588351,46.82,3
1,10,12,23,8589141,55.88,1
1,20,0,55,8588858,15.9,4
1,20,1,19,8588858,15.9,6
1,20,2,20,8588858,15.9,8
1,20,3,47,8589138,28.4,6
1,20,4,46,8589147,29.96,4
1,20,5,23,8589147,30.0,5
1,20,6,0,8589161,38.49,6
1,20,7,27,8588351,41.2,5
1,20,8,50,8588351,41.24,4
1,20,9,22,8587238,45.13,6
1,20,10,6,8589158,55.64,7
1,20,11,49,8589141,59.53,5
1,20,12,33,8589155,75.49,4
1,30,0,57,8589147,0.0,0
1,30,1,19,8589147,0.0,1
1,30,2,20,8589161,38.45,2
1,30,3,47,8588351,41.17,1
1,30,4,48,8588351,41.2,0
1,30,5,26,8587238,45.09,2
1,30,6,21,8589158,55.61,3
1,30,7,54,8589141,59.49,1
1,30,8,5,8589141,59.53,4
1,30,9,33,8577820,68.72,1
1,30,10,49,8589155,75.65,0
1,40,0,67,8589161,0.0,2
1,40,1,26,8589161,0.0,3
1,40,2,27,8589161,30.0,4
1,40,3,59,8588351,33.7,3
1,40,4,60,8588351,33.74,2
1,40,5,32,8587238,37.79,4
1,40,6,30,8589158,48.4,5
1,40,7,20,8591767,49.61,7
1,40,8,53,8589152,51.79,5
1,40,9,29,8589141,52.56,8
1,40,10,65,8589141,52.6,6
1,40,11,7,8589138,54.23,8
1,40,12,40,8589152,55.17,6
1,40,13,62,8577820,63.61,3
1,40,14,14,8577820,63.64,4
1,40,15,63,8589155,70.66,3
1,40,16,47,8588858,71.77,2
1,40,17,3,8577820,78.35,4
1,40,18,36,8589271,88.62,2
