bus_id,decision_interval,step_sequence,logical_node,location,arrival_time,passenger_load
0,0,0,36,8589131,0.0,0
0,0,1,12,8589155,9.32,4
0,0,2,30,8592374,10.66,0
0,0,3,2,8587255,14.26,3
0,0,4,14,8589161,16.43,4
0,0,5,20,8577820,20.57,1
0,0,6,32,8577820,20.6,0
0,0,7,8,8587255,25.82,2
0,0,8,26,8589158,33.81,0
0,10,0,50,8589155,0.0,0
0,10,1,15,8589155,0.0,4
0,10,2,40,8592374,3.3,0
0,10,3,17,8587255,6.91,3
0,10,4,24,8589161,9.07,4
0,10,5,42,8577820,13.21,1
0,10,6,49,8577820,13.25,0
0,10,7,19,8587255,23.0,2
0,10,8,4,8589152,30.64,5
0,10,9,0,8589152,30.86,6
0,10,10,44,8589158,34.4,4
0,10,11,3,8589147,35.27,5
0,10,12,28,8588351,45.37,4
0,10,13,29,8592378,50.04,1
0,10,14,25,8592377,51.05,0
0,20,0,58,8577820,0.0,1
0,20,1,24,8587255,13.88,3
0,20,2,53,8589158,21.7,1
0,20,3,20,8589152,24.96,2
0,20,4,22,8589152,25.0,5
0,20,5,51,8592378,38.46,2
0,20,6,49,8592377,39.46,1
0,20,7,21,8589147,51.3,2
0,20,8,6,8589158,52.21,3
0,20,9,50,8588351,61.89,2
0,20,10,35,8589155,67.18,1
0,30,0,62,8589152,26.68,0
0,30,1,22,8589152,26.68,1
0,30,2,23,8589152,27.33,4
0,30,3,29,8589147,30.0,5
0,30,4,7,8589161,38.49,6
0,30,5,38,8588351,41.2,5
0,30,6,60,8588351,41.24,4
0,30,7,54,8592378,45.86,1
0,30,8,53,8592377,46.86,0
0,30,9,1,8592377,46.9,2
0,30,10,26,8589158,59.69,3
0,30,11,32,8591767,61.19,1
0,30,12,57,8589155,75.24,0
0,40,0,68,8589161,31.0,0
0,40,1,23,8589161,31.0,1
0,40,2,24,8589161,31.0,2
0,40,3,25,8589161,31.0,5
0,40,4,26,8589161,31.0,6
0,40,5,57,8588351,33.7,5
0,40,6,60,8588351,33.74,4
0,40,7,59,8592378,38.37,1
0,40,8,58,8592377,39.38,0
0,40,9,28,8592377,39.42,2
0,40,10,32,8589158,56.04,3
0,40,11,62,8591767,57.24,1
0,40,12,4,8591767,57.28,4
0,40,13,38,8589161,65.45,1
0,40,14,66,8589155,72.35,0
0,40,15,6,8589154,74.37,1
0,40,16,40,8504622,87.68,0
0,50,0,64,8592377,13.0,0
0,50,1,23,8592377,13.0,2
0,50,2,55,8591767,54.48,0
0,50,3,31,8589158,56.0,1
0,50,4,27,8589154,72.1,2
0,50,5,63,8589155,74.52,1
0,50,6,59,8504622,85.88,0
0,50,7,26,8591767,86.21,3
0,50,8,58,8589161,94.38,0
1,0,0,37,8589141,0.0,0
1,0,1,16,8589138,1.95,2
1,0,2,11,8589161,10.51,3
1,0,3,29,8592374,12.89,2
1,0,4,9,8588858,19.36,4
1,0,5,13,8588858,19.4,6
1,0,6,7,8577741,21.63,7
1,0,7,34,8577741,21.67,5
1,0,8,10,8587255,29.44,6
1,0,9,25,8587255,29.47,5
1,0,10,27,8589147,36.21,3
1,0,11,31,8589138,37.63,1
1,0,12,28,8589141,39.34,0
1,10,0,51,8589138,1.0,0
1,10,1,16,8589138,1.0,2
1,10,2,41,8577741,14.92,0
1,10,3,18,8577741,14.96,1
1,10,4,12,8587255,22.72,2
1,10,5,43,8587255,22.76,1
1,10,6,22,8589161,24.93,2
1,10,7,47,8592374,27.31,1
1,10,8,20,8588858,33.78,3
1,10,9,37,8588858,33.82,2
1,10,10,23,8588858,33.85,4
1,10,11,45,8589147,46.26,2
1,10,12,48,8589138,47.68,0
1,10,13,21,8587255,54.39,1
1,10,14,46,8589141,62.73,0
1,20,0,59,8577741,0.0,0
1,20,1,19,8577741,0.0,1
1,20,2,48,8587255,16.27,0
1,20,3,23,8587255,16.31,1
1,20,4,27,8589161,18.46,2
1,20,5,56,8592374,20.83,1
1,20,6,28,8588858,27.34,3
1,20,7,25,8588858,27.37,5
1,20,8,52,8588858,27.41,4
1,20,9,26,8587255,33.45,5
1,20,10,9,8504622,39.66,7
1,20,11,57,8589138,40.23,5
1,20,12,55,8589141,41.95,4
1,20,13,38,8589141,42.08,2
1,20,14,8,8504622,44.64,4
1,20,15,54,8589147,45.6,2
1,20,16,37,8589147,45.64,0
1,30,0,63,8588858,15.07,0
1,30,1,24,8588858,15.07,2
1,30,2,25,8588858,15.97,4
1,30,3,30,8587255,21.97,5
1,30,4,61,8589141,30.38,4
1,30,5,56,8589138,32.36,2
1,30,6,27,8504622,33.0,4
1,30,7,55,8589147,33.97,2
1,30,8,58,8589147,34.0,0
1,30,9,13,8591767,40.0,2
1,30,10,28,8504622,40.57,4
1,30,11,44,8589152,43.18,2
1,30,12,59,8589141,43.96,0
1,30,13,5,8589141,44.0,3
1,30,14,36,8577820,53.19,0
1,30,15,6,8577820,53.22,1
1,30,16,37,8588858,59.59,0
1,30,17,4,8577741,63.0,2
1,30,18,35,8592378,71.92,0
1,40,0,69,8591767,40.0,0
1,40,1,27,8591767,40.0,2
1,40,2,61,8589152,42.15,0
1,40,3,33,8504622,43.76,2
1,40,4,7,8589138,49.83,4
1,40,5,41,8589152,51.94,2
1,40,6,67,8589141,52.7,0
1,40,7,30,8589141,52.74,3
1,40,8,64,8577820,61.8,0
1,40,9,31,8577820,61.83,1
1,40,10,65,8588858,68.3,0
