time_step,new_reqs_presented,reqs_rejected,reqs_abandonned,obj_cost,in_transit_carried_over,solve_time_seconds,mip_gap,node_count,solve_status
0,18,8,0,2066.6535999997923,10,420.0487811565399,0.9924828544291666,67065.0,9
10,15,11,0,4396.277391843398,10,420.0369861125946,0.9945932040038921,51892.0,9
20,19,16,6,4549.612699999904,9,420.0251989364624,0.9961955028843521,11440.0,9
30,22,16,1,3638.4088933436296,11,420.0210440158844,0.9942314926509362,11218.0,9
40,23,20,3,4616.026299999954,9,420.03847098350525,0.9955836432002482,3695.0,9
50,23,20,9,5419.410399999773,9,420.0341079235077,0.9876228348567209,7791.0,9
