bus_id,decision_interval,step_sequence,logical_node,location,arrival_time,passenger_load
1,20,3,22,8589152,21.05,1
1,20,4,24,8589152,21.08,4
1,20,5,51,8592378,38.46,1
1,20,6,49,8592377,39.46,0
1,20,7,8,8504622,50.65,2
1,20,8,35,8589147,51.62,0
1,20,9,6,8589158,52.52,1
1,20,10,23,8589147,53.39,2
1,20,11,7,8591767,54.06,4
1,20,12,34,8589152,56.29,2
1,20,13,50,8588351,66.43,1
1,20,14,33,8589155,74.8,0
1,30,0,57,8589152,0.0,3
1,30,1,19,8589152,0.0,4
1,30,2,20,8589152,20.0,7
1,30,3,48,8592378,38.42,4
1,30,4,47,8592377,39.43,3
1,30,5,25,8504622,50.61,5
1,30,6,53,8589147,51.58,3
1,30,7,23,8589158,52.49,4
1,30,8,27,8589147,53.35,5
1,30,9,24,8591767,54.02,7
1,30,10,52,8589152,56.26,5
1,30,11,55,8588351,66.39,4
1,30,12,51,8589155,71.68,3
1,40,0,69,8592377,0.0,0
1,40,1,33,8589147,12.0,1
1,40,2,67,8588351,39.02,0
1,40,3,31,8504622,46.07,2
1,40,4,65,8589147,47.06,0
1,40,5,19,8504622,47.93,2
1,40,6,53,8589141,50.26,0
1,40,7,30,8591767,52.83,2
1,40,8,7,8589138,54.05,4
1,40,9,41,8589152,54.98,2
1,40,10,64,8589152,55.02,0
1,40,11,29,8589158,58.54,1
1,40,12,63,8589155,75.28,0
1,50,0,69,8504622,6.0,0
1,50,1,27,8504622,6.0,2
1,50,2,61,8589141,38.3,0
1,50,3,32,8589158,42.52,1
1,50,4,33,8591767,49.78,3
1,50,5,29,8589138,51.0,5
1,50,6,63,8589152,51.94,3
1,50,7,67,8589152,51.97,1
1,50,8,23,8577820,60.41,2
1,50,9,57,8588858,66.88,1
1,50,10,66,8589155,68.08,0
1,50,11,9,8588351,72.82,1
1,50,12,43,8592375,76.73,0
1,50,13,0,8577785,79.71,1
1,50,14,4,8577786,82.13,2
1,50,15,38,8588351,88.14,1
1,50,16,34,8587255,92.27,0
