bus_id,decision_interval,step_sequence,logical_node,location,arrival_time,passenger_load
0,0,0,36,8589152,0.0,0
0,0,1,11,8589161,9.6,1
0,0,2,29,8592374,11.99,0
0,10,0,36,8589161,0.0,0
0,10,1,2,8589161,0.0,1
0,10,2,20,8592374,2.35,0
0,20,0,28,8592374,0.0,0
0,30,0,18,8592374,0.0,0
0,30,1,2,8589161,11.0,4
0,30,2,11,8588351,43.72,0
0,40,0,18,8589161,0.0,0
0,40,1,1,8589161,11.0,4
0,40,2,10,8588351,43.7,0
0,50,0,22,8588351,0.0,0
0,50,1,4,8591767,40.0,1
0,50,2,15,8589152,72.19,0
0,50,3,3,8589158,75.7,1
0,50,4,1,8504622,77.16,6
0,50,5,12,8589131,87.57,1
0,50,6,14,8589155,97.88,0
0,60,0,18,8591767,70.0,0
0,60,1,2,8591767,70.0,1
0,60,2,11,8589152,72.13,0
0,60,3,0,8504622,73.69,2
0,60,4,9,8589147,74.62,0
0,60,5,7,8504622,75.49,5
0,60,6,1,8504622,76.61,6
0,60,7,10,8589141,78.96,5
0,60,8,8,8589158,83.0,6
0,60,9,16,8589131,94.66,1
0,60,10,17,8589155,110.74,0
1,0,0,37,8592374,0.0,0
1,0,1,15,8589155,7.0,3
1,0,2,0,8589154,13.0,4
1,0,3,18,8577786,21.55,3
1,0,4,33,8589130,28.74,0
1,10,0,37,8589155,0.0,0
1,10,1,3,8589155,0.0,3
1,10,2,10,8589154,11.43,4
1,10,3,28,8577786,19.16,3
1,10,4,21,8589130,26.84,0
1,20,0,29,8577786,0.0,0
1,20,1,3,8577786,0.0,3
1,20,2,17,8589130,5.15,0
1,30,0,19,8589130,1469.74,0
1,40,0,19,8589130,0.0,0
1,50,0,23,8589130,0.0,0
1,60,0,19,8589130,1469.92,0
2,0,0,38,8588344,0.0,0
2,0,1,9,8588858,8.98,2
2,0,2,10,8587255,14.82,3
2,0,3,8,8587255,19.9,5
2,0,4,27,8589147,26.64,3
2,0,5,26,8589158,27.55,1
2,0,6,28,8589141,31.45,0
2,10,0,38,8588858,0.0,0
2,10,1,4,8588858,0.0,2
2,10,2,15,8587255,11.8,4
2,10,3,16,8587255,11.84,5
2,10,4,22,8589147,23.66,3
2,10,5,33,8589158,24.57,1
2,10,6,34,8589141,28.47,0
2,20,0,30,8587255,0.0,0
2,20,1,4,8587255,0.0,2
2,20,2,5,8587255,6.0,4
2,20,3,6,8587255,10.0,5
2,20,4,18,8589147,16.87,3
2,20,5,19,8589158,17.78,1
2,20,6,20,8589141,21.67,0
2,30,0,20,8589141,0.0,0
2,30,1,0,8587356,11.0,3
2,30,2,9,8588344,51.92,0
2,40,0,20,8587356,0.0,0
2,40,1,2,8587356,11.0,3
2,40,2,11,8588344,51.93,0
2,50,0,24,8587356,0.0,0
2,50,1,5,8587356,11.0,3
2,50,2,16,8588344,51.93,0
2,50,3,2,8588344,51.97,4
2,50,4,13,8589155,92.55,0
2,60,0,20,8588344,34.0,0
2,60,1,3,8588344,34.0,4
2,60,2,12,8589155,74.65,0
3,0,0,39,8589152,0.0,0
3,0,1,5,8589152,0.0,2
3,0,2,23,8587255,8.74,0
3,0,3,6,8587255,8.77,1
3,0,4,7,8577741,18.09,2
3,0,5,3,8589154,20.48,5
3,0,6,24,8588858,21.42,4
3,0,7,25,8587255,32.46,3
3,0,8,21,8587238,39.98,0
3,10,0,39,8587255,0.0,1
3,10,1,5,8587255,0.0,2
3,10,2,14,8577741,17.28,3
3,10,3,12,8589154,18.77,6
3,10,4,23,8588858,19.7,5
3,10,5,32,8587255,25.54,4
3,10,6,30,8587238,33.06,1
3,10,7,1,8587238,33.09,3
3,10,8,19,8589141,45.12,1
3,20,0,31,8588858,0.0,0
3,20,1,7,8588858,0.0,3
3,20,2,8,8588858,9.42,4
3,20,3,22,8587255,20.25,3
3,20,4,21,8587238,27.96,0
3,20,5,13,8587238,28.0,2
3,20,6,2,8589152,38.49,3
3,20,7,27,8589141,39.27,1
3,20,8,1,8589147,42.56,5
3,20,9,15,8588351,51.57,1
3,20,10,16,8592378,56.18,0
3,30,0,21,8587238,37.55,0
3,30,1,4,8587238,37.55,2
3,30,2,8,8589152,48.0,3
3,30,3,13,8589141,48.79,1
3,30,4,7,8589147,52.07,5
3,30,5,1,8591766,52.96,6
3,30,6,16,8588351,61.08,2
3,30,7,17,8592378,65.7,1
3,30,8,10,8589155,73.41,0
3,40,0,21,8587238,0.0,0
3,40,1,3,8587238,0.0,2
3,40,2,12,8589141,41.17,0
3,40,3,8,8589152,41.83,1
3,40,4,7,8589147,44.41,5
3,40,5,6,8591766,46.54,6
3,40,6,16,8588351,54.61,2
3,40,7,17,8592378,59.25,1
3,40,8,15,8589155,66.93,0
3,50,0,25,8591766,0.0,0
3,50,1,6,8591766,13.0,1
3,50,2,7,8591766,43.0,5
3,50,3,8,8591766,43.0,6
3,50,4,18,8588351,51.03,2
3,50,5,19,8592378,55.67,1
3,50,6,17,8589155,63.35,0
3,60,0,21,8592378,13.0,0
3,60,1,4,8592378,13.0,1
3,60,2,13,8589155,50.87,0
4,0,0,40,8577741,2.75,0
4,0,1,13,8588858,5.0,2
4,0,2,12,8589155,6.14,6
4,0,3,30,8592374,7.47,2
4,0,4,31,8589138,17.61,0
4,0,5,4,8589138,18.93,1
4,0,6,22,8587356,21.66,0
4,10,0,40,8592374,5.0,0
4,10,1,6,8592374,5.0,2
4,10,2,24,8589138,15.1,0
4,10,3,13,8589138,15.14,1
4,10,4,0,8589152,17.93,2
4,10,5,31,8587356,22.41,1
4,10,6,18,8592377,34.82,0
4,20,0,32,8589152,20.0,0
4,20,1,9,8589152,20.0,1
4,20,2,10,8589152,20.0,2
4,20,3,24,8587356,22.35,1
4,20,4,0,8577786,32.74,4
4,20,5,23,8592377,35.55,3
4,20,6,14,8577741,45.24,0
4,30,0,22,8587356,0.0,0
4,30,1,5,8587356,0.0,1
4,30,2,6,8577786,34.02,4
4,30,3,14,8592377,36.83,3
4,30,4,3,8577785,38.82,5
4,30,5,12,8588858,47.92,3
4,30,6,15,8577741,50.05,0
4,40,0,22,8577785,0.0,0
4,40,1,4,8577785,11.0,2
4,40,2,5,8577785,41.0,5
4,40,3,13,8588858,48.35,3
4,40,4,14,8577741,50.51,0
4,40,5,0,8577741,57.0,2
4,40,6,9,8592377,68.02,0
4,50,0,26,8588858,0.0,0
4,50,1,9,8588858,1.0,3
4,50,2,20,8577741,33.12,0
4,50,3,10,8577741,33.16,2
4,50,4,0,8589154,64.67,3
4,50,5,11,8592375,75.24,2
4,50,6,21,8592377,77.99,0
4,60,0,22,8577741,27.0,0
4,60,1,5,8577741,27.0,2
4,60,2,6,8589154,67.05,3
4,60,3,15,8592375,77.4,2
4,60,4,14,8592377,80.16,0
5,0,0,41,8589141,0.0,0
5,0,1,16,8589138,1.95,2
5,0,2,1,8588858,15.33,3
5,0,3,34,8577741,22.27,1
5,0,4,19,8592377,30.86,0
5,10,0,41,8589138,0.0,0
5,10,1,7,8589138,0.0,2
5,10,2,11,8588858,14.33,3
5,10,3,25,8577741,20.64,1
5,10,4,29,8592377,29.23,0
5,20,0,33,8588858,0.0,0
5,20,1,11,8588858,0.0,2
5,20,2,12,8588858,1.0,3
5,20,3,25,8577741,5.2,1
5,20,4,26,8592377,17.9,0
5,30,0,23,8592377,1469.74,0
5,40,0,23,8592377,0.0,0
5,50,0,27,8592377,0.0,0
5,60,0,23,8592377,1469.92,0
6,0,0,42,8577741,0.0,0
6,0,1,14,8589161,6.35,1
6,0,2,2,8587255,8.12,4
6,0,3,20,8577820,13.48,1
6,0,4,32,8577820,13.51,0
6,0,5,17,8592374,18.0,6
6,0,6,35,8577785,25.42,0
6,10,0,42,8587255,0.0,2
6,10,1,8,8587255,0.0,5
6,10,2,9,8587255,3.0,6
6,10,3,17,8592374,7.25,12
6,10,4,26,8577820,11.71,9
6,10,5,27,8577820,11.74,8
6,10,6,35,8577785,18.5,2
6,20,0,34,8577785,0.0,0
6,30,0,24,8577785,1469.74,12
6,40,0,24,8577785,0.0,0
6,50,0,28,8577785,0.0,0
6,60,0,24,8577785,1469.92,0
