bus_id,decision_interval,step_sequence,logical_node,location,arrival_time,passenger_load
0,0,0,36,8588858,0.0,0
0,0,1,0,8589154,0.93,1
0,0,2,18,8577786,8.67,0
0,0,3,13,8588858,14.67,2
0,0,4,9,8588858,14.71,4
0,0,5,8,8587255,20.55,6
0,0,6,31,8589138,27.26,4
0,0,7,27,8589147,28.83,2
0,0,8,26,8589158,29.74,0
0,10,0,38,8577786,0.0,0
0,10,1,15,8588858,17.13,2
0,10,2,17,8588858,17.16,4
0,10,3,14,8587255,23.0,6
0,10,4,36,8589138,29.72,4
0,10,5,34,8589147,31.28,2
0,10,6,33,8589158,32.19,0
0,10,7,3,8589147,33.06,1
0,10,8,6,8591766,33.91,2
0,10,9,22,8588351,41.77,1
0,10,10,25,8589155,46.98,0
0,20,0,56,8588858,12.45,0
0,20,1,14,8588858,12.45,2
0,20,2,15,8588858,12.45,4
0,20,3,27,8587255,23.0,6
0,20,4,43,8589138,29.79,4
0,20,5,42,8589147,31.35,2
0,20,6,55,8589158,32.26,0
0,20,7,25,8589147,35.11,1
0,20,8,26,8591766,36.0,2
0,20,9,0,8589161,43.49,3
0,20,10,53,8588351,46.2,2
0,20,11,28,8588351,46.24,1
0,20,12,54,8589155,51.53,0
1,0,0,37,8589141,0.0,0
1,0,1,16,8589138,1.95,2
1,0,2,34,8577741,15.91,0
1,0,3,7,8577741,15.94,1
1,0,4,3,8589154,17.43,4
1,0,5,25,8587255,24.1,3
1,0,6,21,8587238,31.61,0
1,10,0,39,8589138,0.0,0
1,10,1,7,8589138,0.0,2
1,10,2,26,8577741,14.92,0
1,10,3,13,8577741,14.96,1
1,10,4,12,8589154,16.44,4
1,10,5,32,8587255,23.11,3
1,10,6,31,8587238,30.63,0
1,10,7,1,8587238,30.66,2
1,10,8,20,8589141,57.32,0
1,20,0,57,8589154,0.0,0
1,20,1,16,8589154,0.0,3
1,20,2,17,8589154,12.66,4
1,20,3,45,8587255,19.73,3
1,20,4,24,8587238,27.45,5
1,20,5,44,8587238,28.04,2
1,20,6,7,8591767,40.0,4
1,20,7,9,8504622,40.57,6
1,20,8,35,8589152,42.24,4
1,20,9,52,8589141,43.02,2
1,20,10,37,8589141,43.06,0
1,20,11,8,8504622,45.96,2
1,20,12,4,8504622,46.43,4
1,20,13,36,8589147,47.39,2
1,20,14,6,8589158,50.45,3
1,20,15,32,8589131,61.81,1
1,20,16,34,8589155,72.15,0
2,0,0,38,8592378,0.0,0
2,0,1,12,8589155,7.58,4
2,0,2,30,8592374,8.92,0
2,0,3,17,8592374,8.95,6
2,0,4,35,8577785,16.37,0
2,10,0,40,8592374,0.0,0
2,10,1,8,8592374,0.0,6
2,10,2,27,8577785,12.38,0
2,10,3,2,8577786,14.64,2
2,10,4,21,8577741,28.84,0
2,20,0,58,8577786,0.0,0
2,20,1,18,8577786,0.0,2
2,20,2,46,8577741,29.0,0
2,20,3,3,8589154,30.49,4
2,20,4,13,8588858,35.92,5
2,20,5,41,8592375,44.22,4
2,20,6,31,8592375,44.99,0
3,0,0,39,8587255,0.0,0
3,0,1,10,8587255,0.0,1
3,0,2,28,8589141,17.34,0
3,10,0,41,8587255,0.0,0
3,10,1,9,8587255,0.0,1
3,10,2,28,8589141,17.3,0
3,10,3,4,8589152,18.04,3
3,10,4,0,8589152,25.04,4
3,10,5,23,8592378,38.3,1
3,10,6,19,8592377,45.22,0
3,20,0,59,8589152,25.0,0
3,20,1,19,8589152,25.0,3
3,20,2,23,8589152,25.0,4
3,20,3,47,8592378,38.46,1
3,20,4,10,8592377,39.46,2
3,20,5,51,8592377,39.5,1
3,20,6,2,8577741,49.19,5
3,20,7,38,8589154,52.76,4
3,20,8,30,8592377,62.02,0
4,0,0,40,8589152,0.0,0
4,0,1,4,8589138,1.22,1
4,0,2,22,8587356,8.74,0
4,10,0,42,8587356,0.0,0
4,10,1,5,8587356,0.0,4
4,10,2,24,8588344,31.91,0
4,20,0,60,8587356,0.0,0
4,20,1,20,8587356,0.0,4
4,20,2,5,8588344,34.0,5
4,20,3,48,8588344,34.04,1
4,20,4,1,8577785,39.44,2
4,20,5,11,8588858,48.0,7
4,20,6,29,8588858,48.04,6
4,20,7,33,8589155,49.15,5
4,20,8,39,8589155,49.19,0
5,0,0,41,8587255,0.0,0
5,0,1,2,8587255,1.0,3
5,0,2,14,8589161,3.17,4
5,0,3,32,8577820,7.3,3
5,0,4,20,8577820,7.34,0
5,0,5,15,8589155,14.11,3
5,0,6,1,8588858,15.65,4
5,0,7,19,8592377,23.12,3
5,0,8,33,8589130,30.28,0
5,10,0,43,8577820,0.0,0
5,10,1,18,8589155,6.73,3
5,10,2,11,8588858,7.87,4
5,10,3,30,8592377,15.33,3
5,10,4,37,8589130,22.49,0
5,20,0,61,8592377,0.0,0
5,20,1,21,8592377,0.0,3
5,20,2,49,8589130,11.72,0
5,20,3,12,8592375,41.99,4
5,20,4,40,8589161,48.38,0
6,0,0,42,8589152,1.0,0
6,0,1,5,8589152,1.0,2
6,0,2,23,8587255,8.74,0
6,0,3,6,8587255,8.77,1
6,0,4,11,8589161,10.94,2
6,0,5,29,8592374,13.33,1
6,0,6,24,8588858,19.79,0
6,10,0,44,8587255,8.94,0
6,10,1,10,8587255,8.94,1
6,10,2,16,8589161,11.07,2
6,10,3,35,8592374,13.46,1
6,10,4,29,8588858,20.87,0
6,20,0,62,8592374,0.0,0
6,20,1,22,8592374,0.0,1
6,20,2,50,8588858,30.7,0
