time_step,new_reqs_presented,reqs_rejected,reqs_abandonned,obj_cost,in_transit_carried_over,solve_time_seconds,mip_gap,node_count,solve_status
0,18,0,0,123.9344873608311,12,480.00666785240173,0.942759475985531,28504.0,9
10,7,0,0,142.80449999999882,14,480.0163881778717,0.4906848507698265,710953.0,9
20,14,0,0,169.32329771781679,23,480.02407789230347,0.7197688906660014,38993.0,9
