bus_id,interval,logical_node,location,arrival_time,passenger_load
0,0,36,8587238,0.0,0.0
0,0,16,8589138,9.319999999999936,2.0
0,0,34,8577741,34.88000000000011,0.0
0,10,48,8589138,0.0,0.0
0,10,22,8589138,0.0,2.0
0,10,46,8577741,14.920000000000002,0.0
0,20,52,8577741,0.0,0.0
0,30,56,8577741,0.0,0.0
0,40,66,8577741,0.0,0.0
0,50,64,8577741,0.0,0.0
0,60,72,8577741,0.0,0.0
1,0,37,8577820,0.0,0.0
1,0,11,8589161,4.15,1.0
1,0,29,8592374,6.536666666666832,0.0
1,0,15,8589155,13.573333333333494,3.0
1,0,33,8589130,30.27500000000009,0.0
1,10,49,8592374,0.0,0.0
1,10,23,8589155,7.0,3.0
1,10,47,8589130,17.88666666666625,0.0
1,20,53,8589130,0.0,0.0
1,30,57,8589130,0.0,0.0
1,40,67,8589130,0.0,0.0
1,50,65,8589130,0.0,0.0
1,60,73,8589130,0.0,0.0
