bus_id,decision_interval,step_sequence,logical_node,location,arrival_time,passenger_load
0,0,0,10,8577820,0.0,0
0,0,1,1,8588858,6.32,3
0,0,2,0,8589154,7.29,4
0,0,3,3,8589154,9.7,5
0,0,4,6,8592377,18.88,2
0,0,5,5,8577786,22.04,1
0,0,6,8,8587238,26.06,0
0,10,0,20,8589154,0.0,0
0,10,1,6,8589154,0.0,1
0,10,2,7,8589154,13.0,4
0,10,3,8,8589154,16.09,5
0,10,4,17,8592377,25.24,2
0,10,5,16,8577786,28.4,1
0,10,6,18,8587238,35.55,0
0,20,0,42,8589154,4.63,0
0,20,1,12,8589154,4.63,1
0,20,2,13,8589154,4.63,4
0,20,3,14,8589154,8.0,5
0,20,4,34,8592377,17.22,2
0,20,5,33,8577786,20.43,1
0,20,6,35,8587238,24.46,0
0,20,7,1,8589161,32.0,1
0,20,8,4,8589161,32.04,3
0,20,9,22,8592374,34.4,2
0,20,10,6,8589131,44.21,5
0,20,11,25,8589130,48.29,3
0,20,12,27,8577785,54.65,0
0,30,0,50,8587238,0.0,0
0,30,1,14,8589161,31.96,2
0,30,2,11,8589161,32.0,3
0,30,3,36,8592374,34.37,2
0,30,4,16,8589131,44.17,5
0,30,5,39,8589130,47.39,3
0,30,6,41,8577785,53.75,0
0,30,7,3,8577785,53.78,2
0,30,8,28,8588858,60.7,0
0,30,9,5,8589154,61.64,1
0,30,10,30,8592375,77.9,0
0,40,0,58,8592374,0.0,0
0,40,1,10,8592374,0.0,2
0,40,2,25,8589131,41.67,5
0,40,3,39,8589130,44.84,3
0,40,4,54,8577785,51.14,0
0,40,5,20,8577785,51.18,2
0,40,6,8,8588858,58.57,4
0,40,7,22,8589154,59.52,5
0,40,8,49,8588858,65.92,3
0,40,9,51,8592375,75.83,2
0,40,10,37,8592375,75.86,0
0,50,0,58,8589130,35.0,0
0,50,1,8,8589130,35.0,3
0,50,2,25,8577785,41.27,5
0,50,3,37,8577785,41.31,2
0,50,4,54,8588858,48.69,0
0,50,5,27,8589154,49.65,1
0,50,6,24,8588858,50.62,3
0,50,7,53,8592375,59.85,1
0,50,8,56,8592375,59.89,0
0,50,9,1,8592377,62.64,3
0,50,10,5,8589141,76.36,5
0,50,11,30,8591767,86.0,2
0,50,12,34,8577820,94.43,0
0,60,0,46,8592375,15.28,0
0,60,1,13,8592377,18.0,3
0,60,2,17,8589141,77.16,5
0,60,3,36,8591767,79.66,2
0,60,4,0,8589147,80.3,6
0,60,5,40,8577820,95.14,4
0,60,6,23,8592377,106.2,0
1,0,0,11,8591766,0.0,0
1,0,1,2,8587255,5.65,3
1,0,2,7,8577820,11.01,0
1,10,0,21,8587255,0.0,0
1,10,1,9,8587255,0.0,3
1,10,2,19,8577820,6.32,0
1,10,3,1,8588344,12.94,1
1,10,4,3,8588344,32.98,5
1,10,5,5,8588858,42.0,6
1,10,6,11,8588858,42.91,5
1,10,7,13,8589158,56.22,1
1,10,8,15,8589141,60.13,0
1,20,0,43,8588344,28.0,1
1,20,1,15,8588344,28.0,2
1,20,2,9,8577786,31.45,5
1,20,3,20,8588858,37.49,6
1,20,4,36,8588858,38.32,5
1,20,5,30,8577741,40.46,2
1,20,6,18,8588344,49.87,6
1,20,7,39,8589158,61.63,2
1,20,8,41,8589141,65.52,1
1,30,0,51,8588344,28.0,0
1,30,1,7,8588344,28.0,1
1,30,2,18,8577786,31.45,4
1,30,3,24,8588858,38.28,5
1,30,4,32,8588858,38.32,4
1,30,5,43,8577741,40.46,1
1,30,6,22,8588344,49.87,5
1,30,7,47,8589158,61.63,1
1,30,8,49,8589141,65.52,0
1,40,0,59,8588858,31.0,0
1,40,1,11,8588858,31.0,3
1,40,2,12,8588858,31.0,4
1,40,3,40,8577741,33.12,1
1,40,4,28,8588344,42.98,5
1,40,5,41,8589141,55.41,4
1,40,6,3,8504622,57.73,6
1,40,7,32,8589147,58.72,4
1,40,8,57,8589158,59.58,0
1,40,9,1,8589158,59.62,2
1,40,10,0,8588344,71.49,3
1,40,11,30,8589155,86.85,1
1,40,12,29,8589155,88.1,0
1,50,0,59,8588344,29.0,0
1,50,1,9,8588344,29.0,1
1,50,2,10,8588344,32.99,5
1,50,3,38,8589141,45.39,4
1,50,4,7,8587356,49.63,5
1,50,5,39,8589158,53.23,1
1,50,6,19,8504622,58.15,3
1,50,7,48,8589147,59.13,1
1,50,8,17,8589158,60.0,3
1,50,9,16,8588344,71.49,4
1,50,10,36,8588344,71.52,3
1,50,11,3,8588344,71.56,5
1,50,12,46,8589155,82.15,3
1,50,13,45,8589155,82.18,2
1,50,14,32,8589154,84.2,0
1,60,0,47,8589158,3.32,0
1,60,1,7,8589158,3.32,1
1,60,2,8,8589158,48.32,3
1,60,3,19,8588344,71.75,4
1,60,4,15,8588344,71.79,6
1,60,5,30,8588344,71.82,5
1,60,6,6,8589154,82.76,6
1,60,7,38,8589154,82.8,4
1,60,8,42,8589155,85.18,3
1,60,9,31,8589155,85.22,1
1,60,10,3,8577820,91.79,5
1,60,11,29,8504622,106.83,4
1,60,12,26,8589271,110.24,0
2,0,0,12,8589271,1512.06,0
2,10,0,22,8589271,0.0,0
2,10,1,2,8589152,2.67,1
2,10,2,4,8589158,31.54,3
2,10,3,14,8589147,32.4,1
2,10,4,0,8591766,33.26,3
2,10,5,10,8587255,38.95,1
2,10,6,12,8587255,38.98,0
2,20,0,44,8589152,0.0,0
2,20,1,16,8589152,0.0,1
2,20,2,19,8589158,31.57,3
2,20,3,40,8589147,32.44,1
2,20,4,17,8591766,33.32,3
2,20,5,37,8587255,40.15,2
2,20,6,38,8587255,40.18,0
2,20,7,2,8589158,48.0,1
2,20,8,10,8589147,48.97,2
2,20,9,23,8589138,50.41,1
2,20,10,31,8588351,66.95,0
2,30,0,52,8589152,28.0,0
2,30,1,8,8589152,28.0,1
2,30,2,23,8589158,31.57,3
2,30,3,48,8589147,32.44,1
2,30,4,21,8591766,33.32,3
2,30,5,33,8587255,39.03,2
2,30,6,46,8587255,39.06,0
2,30,7,12,8589158,48.0,1
2,30,8,19,8589147,48.87,2
2,30,9,37,8589138,50.41,1
2,30,10,1,8591766,51.52,2
2,30,11,44,8588351,59.49,1
2,30,12,26,8589155,77.72,0
2,40,0,60,8587255,0.0,0
2,40,1,24,8589158,7.88,1
2,40,2,27,8589147,37.65,2
2,40,3,53,8589138,41.47,1
2,40,4,18,8591766,42.62,2
2,40,5,56,8588351,51.07,1
2,40,6,6,8588858,55.98,2
2,40,7,47,8589155,57.19,1
2,40,8,35,8589155,57.23,0
2,40,9,7,8592375,65.43,1
2,40,10,36,8589161,71.82,0
2,50,0,60,8591766,0.14,0
2,50,1,11,8591766,0.14,1
2,50,2,12,8591766,45.14,2
2,50,3,41,8588351,57.41,1
2,50,4,23,8592375,61.31,2
2,50,5,22,8588858,68.0,3
2,50,6,51,8589155,69.21,2
2,50,7,40,8589155,69.24,1
2,50,8,0,8592374,71.83,3
2,50,9,52,8589161,74.05,2
2,50,10,29,8589130,85.96,0
2,60,0,48,8588351,0.0,0
2,60,1,9,8588351,0.0,1
2,60,2,32,8589155,48.78,0
2,60,3,22,8592375,57.07,1
2,60,4,21,8588858,63.98,2
2,60,5,44,8589155,65.25,1
2,60,6,12,8592374,66.77,3
2,60,7,45,8589161,69.05,2
2,60,8,5,8577785,76.87,4
2,60,9,28,8577786,79.81,2
2,60,10,35,8589130,84.34,0
3,0,0,13,8592377,0.0,0
3,10,0,23,8592377,0.0,0
3,20,0,45,8592377,0.0,0
3,20,1,0,8592377,0.0,1
3,20,2,3,8592377,32.27,3
3,20,3,8,8587238,40.06,4
3,20,4,24,8577820,44.57,2
3,20,5,21,8592374,49.41,1
3,20,6,29,8589141,61.13,0
3,30,0,53,8592377,0.0,0
3,30,1,9,8592377,0.0,1
3,30,2,13,8592377,33.0,3
3,30,3,17,8587238,40.06,4
3,30,4,38,8577820,42.56,2
3,30,5,34,8592374,47.4,1
3,30,6,2,8589161,49.64,3
3,30,7,27,8588351,52.35,1
3,30,8,6,8504622,59.39,6
3,30,9,42,8589141,62.35,5
3,30,10,31,8589131,78.46,0
3,40,0,61,8592377,0.0,0
3,40,1,13,8592377,0.0,1
3,40,2,14,8592377,30.54,3
3,40,3,26,8587238,40.15,4
3,40,4,43,8577820,42.64,2
3,40,5,42,8592374,47.54,1
3,40,6,19,8589161,49.76,3
3,40,7,48,8588351,52.5,1
3,40,8,23,8504622,59.55,6
3,40,9,55,8589141,61.89,5
3,40,10,2,8591767,64.46,6
3,40,11,4,8504622,65.07,8
3,40,12,31,8589152,66.64,7
3,40,13,33,8589141,67.41,5
3,40,14,52,8589131,79.93,0
3,50,0,61,8589161,41.0,0
3,50,1,13,8589161,41.0,2
3,50,2,14,8589161,43.51,3
3,50,3,42,8588351,46.21,1
3,50,4,28,8504622,55.96,6
3,50,5,20,8504622,56.0,8
3,50,6,49,8589141,58.34,6
3,50,7,43,8589141,58.37,5
3,50,8,18,8591767,60.94,6
3,50,9,47,8589152,63.13,5
3,50,10,2,8587356,65.46,6
3,50,11,57,8589131,76.33,1
3,50,12,31,8592378,90.04,0
3,60,0,49,8589141,0.0,0
3,60,1,10,8589141,0.0,5
3,60,2,33,8589131,57.77,0
3,60,3,14,8587356,68.59,1
3,60,4,20,8591767,71.34,2
3,60,5,4,8591767,71.38,7
3,60,6,43,8589152,73.54,6
3,60,7,1,8589138,74.56,8
3,60,8,27,8589161,87.64,3
3,60,9,24,8592378,95.47,1
3,60,10,37,8592378,95.51,0
4,0,0,14,8589138,0.0,0
4,0,1,4,8589138,6.0,2
4,0,2,9,8587356,8.74,0
4,10,0,24,8587356,0.0,0
4,20,0,46,8587356,0.0,0
4,20,1,7,8589152,3.5,4
4,20,2,11,8589152,30.04,8
4,20,3,5,8591767,37.22,9
4,20,4,32,8592378,49.07,5
4,20,5,28,8592377,50.08,1
4,20,6,26,8577741,59.77,0
4,30,0,54,8589152,0.0,1
4,30,1,10,8589152,0.0,5
4,30,2,20,8589152,34.56,9
4,30,3,15,8591767,37.22,10
4,30,4,4,8577741,51.52,12
4,30,5,40,8577741,51.56,11
4,30,6,45,8592378,60.48,7
4,30,7,29,8592377,61.48,5
4,30,8,35,8592377,61.52,1
4,40,0,62,8591767,0.0,0
4,40,1,15,8591767,0.0,4
4,40,2,16,8591767,30.0,5
4,40,3,17,8591767,35.0,9
4,40,4,46,8592378,46.93,5
4,40,5,44,8592377,47.94,1
4,40,6,21,8577741,57.59,3
4,40,7,45,8577741,57.63,2
4,40,8,5,8592377,68.65,5
4,40,9,50,8592377,78.93,3
4,40,10,34,8589154,89.24,0
4,50,0,62,8592377,31.0,0
4,50,1,15,8592377,31.0,1
4,50,2,44,8577741,40.62,0
4,50,3,26,8577741,40.66,2
4,50,4,21,8592377,58.02,5
4,50,5,55,8592377,58.05,3
4,50,6,6,8577820,65.02,4
4,50,7,35,8588858,74.47,3
4,50,8,50,8589154,75.42,0
4,50,9,4,8577741,79.89,1
4,50,10,33,8592378,90.43,0
4,60,0,50,8592377,14.55,3
4,60,1,11,8592377,14.55,6
4,60,2,18,8577820,68.0,7
4,60,3,41,8588858,74.86,6
4,60,4,34,8589154,75.82,3
4,60,5,16,8577741,77.19,4
4,60,6,2,8577741,77.23,5
4,60,7,25,8589131,87.56,4
4,60,8,39,8592378,100.97,3
