time_step,new_reqs_presented,reqs_rejected,reqs_abandonned,obj_cost,in_transit_carried_over,solve_time_seconds,mip_gap,node_count,solve_status
0,18,8,0,2122.088699999983,8,240.01525402069092,0.9913359894724436,26009.0,9
10,15,11,0,3606.7848999997764,10,240.0183219909668,0.9925329095887918,10293.0,9
