bus_id,interval,logical_node,location,arrival_time,passenger_load
0,0,36,8587238,0.0,0.0
0,0,12,8589155,8.720000000000056,4.0
0,0,30,8592374,10.05666666666616,0.0
0,0,11,8589161,12.293333333332825,1.0
0,0,29,8592374,14.679999999999652,0.0
0,0,17,8592374,14.716666666666667,6.0
0,0,35,8577785,22.133333333333333,0.0
0,0,8,8587255,30.539999999999804,2.0
0,0,26,8589158,38.17666666666663,0.0
0,10,50,8589155,2.0,0.0
0,10,18,8589155,2.0,4.0
0,10,43,8592374,3.3,0.0
0,10,22,8589161,5.536666666665611,1.0
0,10,47,8592374,7.923333333332124,0.0
0,10,24,8592374,7.959999999998814,6.0
0,10,49,8577785,15.37666666666533,0.0
0,10,15,8588858,22.313333333331357,2.0
0,10,20,8587255,28.15,4.0
0,10,40,8589138,34.86666666666667,2.0
0,10,45,8589158,37.42333333333153,0.0
0,10,6,8591766,39.12999999999819,1.0
0,10,31,8589155,55.07999999999993,0.0
0,20,56,8577785,0.0,1.0
0,20,26,8588858,8.57666666666671,3.0
0,20,27,8587255,14.613333333333372,5.0
0,20,25,8591766,23.0,6.0
0,20,55,8589158,24.956666666666663,4.0
0,20,54,8589138,27.363333333333344,2.0
0,20,53,8589155,40.42,1.0
0,20,11,8588858,41.55666666666667,6.0
0,20,39,8589155,42.67333333333323,1.0
0,20,10,8592377,50.729999999999905,2.0
0,20,38,8589154,61.18666666666661,1.0
0,30,56,8589138,23.0,0.0
0,30,21,8589138,23.0,1.0
0,30,27,8588858,36.6,6.0
0,30,55,8589155,37.71666666666667,1.0
0,30,49,8589155,37.7533333333332,0.0
0,30,7,8589161,41.06999999999988,1.0
0,30,35,8588351,43.78666666666658,0.0
0,30,26,8592377,49.30333333333367,1.0
0,30,54,8589154,59.75999999999996,0.0
0,30,6,8577820,67.79666666666702,1.0
0,30,34,8588858,74.16333333333318,0.0
0,40,64,8589155,6.0,3.0
0,40,31,8592377,41.03333333333333,4.0
0,40,27,8577820,48.0,5.0
0,40,59,8588858,54.46666666666667,4.0
0,40,63,8589154,55.42333333333143,3.0
0,40,28,8589161,61.15999999999809,4.0
0,40,60,8588351,63.89666666666321,3.0
0,50,66,8577820,18.0,0.0
0,50,25,8577820,18.0,1.0
0,50,26,8577820,48.0,2.0
0,50,58,8588858,54.430000000000064,1.0
0,50,59,8589154,56.730000000000004,0.0
0,50,30,8589161,62.46666666666667,1.0
0,50,63,8588351,65.20333333333335,0.0
0,50,4,8577786,71.28999999999877,1.0
0,50,37,8588351,87.95499999999993,0.0
0,60,76,8589154,0.0,0.0
0,60,36,8589161,39.506666666666575,1.0
0,60,74,8588351,42.66333333333333,0.0
0,60,27,8591767,50.0,3.0
0,60,65,8589161,58.15666666666675,0.0
0,60,28,8577785,65.97333333333341,2.0
0,60,66,8577786,68.91000000000014,0.0
0,60,34,8577786,68.9466666666668,1.0
0,60,72,8588351,75.21333333333345,0.0
0,60,12,8577785,81.4,1.0
0,60,50,8587255,90.58666666666686,0.0
0,60,10,8504622,96.97333333333351,5.0
0,60,48,8592377,109.38000000000027,0.0
1,0,37,8577820,0.0,0.0
1,0,2,8587255,5.179999999999296,3.0
1,0,20,8577820,10.536666666665951,0.0
1,0,14,8589161,14.723333333332619,1.0
1,0,32,8577820,18.85999999999939,0.0
1,0,9,8588858,25.216666666666665,2.0
1,0,27,8589147,37.623333333332866,0.0
1,10,51,8587255,0.0,0.0
1,10,19,8587255,1.0,3.0
1,10,23,8589161,3.1299999999999955,4.0
1,10,44,8577820,7.266666666666667,1.0
1,10,48,8577820,7.303333333332631,0.0
1,10,13,8577741,14.909999999999307,1.0
1,10,21,8588858,17.196666666665976,3.0
1,10,38,8587255,23.033333333333335,2.0
1,10,46,8589147,29.769999999998923,0.0
1,10,0,8589152,32.30666666666559,1.0
1,10,25,8592377,45.77333333333237,0.0
1,20,57,8588858,0.0,0.0
1,20,22,8588858,0.0,1.0
1,20,23,8588858,8.0,3.0
1,20,50,8587255,14.0,2.0
1,20,51,8589147,20.856666666666655,0.0
1,20,24,8589152,23.393333333333317,1.0
1,20,17,8589152,23.42999999999998,4.0
1,20,45,8592378,38.456666666666706,1.0
1,20,52,8592377,39.46333333333337,0.0
1,20,7,8591767,50.820000000000036,2.0
1,20,35,8589152,53.056666666666715,0.0
1,20,6,8589158,56.663333333333384,1.0
1,20,34,8589155,71.52999999999984,0.0
1,30,57,8589152,25.0,0.0
1,30,22,8589152,25.0,3.0
1,30,23,8589152,25.0,4.0
1,30,50,8592378,38.42000000000007,1.0
1,30,51,8592377,39.42666666666673,0.0
1,30,1,8592377,43.0,2.0
1,30,24,8589158,55.78666666666663,3.0
1,30,29,8591767,57.29333333333332,1.0
1,30,25,8591767,57.33000000000014,3.0
1,30,53,8589152,59.56666666666667,1.0
1,30,5,8589141,60.353333333333325,4.0
1,30,33,8577820,69.53999999999992,1.0
1,30,52,8589155,76.47666666666652,0.0
1,40,65,8592377,0.0,0.0
1,40,25,8592377,43.0,2.0
1,40,30,8591767,54.516666666666666,4.0
1,40,57,8591767,54.55333333333331,2.0
1,40,7,8589138,55.76999999999998,4.0
1,40,62,8589152,56.70666666666665,2.0
1,40,39,8589152,56.74333333333331,0.0
1,40,26,8589141,57.50999999999998,3.0
1,40,29,8589158,61.726666666666645,4.0
1,40,58,8577820,69.69333333333331,1.0
1,40,61,8589155,76.71,0.0
1,50,67,8592377,13.0,0.0
1,50,27,8592377,13.0,2.0
1,50,60,8591767,54.48000000000002,0.0
1,50,28,8589138,55.69666666666649,2.0
1,50,61,8589152,56.63333333333333,0.0
1,50,32,8591767,58.55,2.0
1,50,65,8589152,60.73666666666634,0.0
1,50,31,8589158,64.25333333333288,1.0
1,50,64,8589155,79.13999999999965,0.0
1,50,29,8589141,92.54666666666617,3.0
1,50,62,8577820,101.60333333333284,0.0
1,60,77,8591767,10.138333333333414,0.0
1,60,33,8591767,10.138333333333414,2.0
1,60,71,8589152,43.333333333333336,0.0
1,60,35,8589141,44.0,3.0
1,60,37,8589158,48.03666666666666,4.0
1,60,73,8577820,56.14333333333332,1.0
1,60,75,8589155,63.5,0.0
1,60,29,8589154,65.51666666666667,1.0
1,60,67,8504622,79.10333333333323,0.0
1,60,9,8589155,91.6899999999999,4.0
1,60,47,8589270,103.79666666666647,0.0
