time_step,new_reqs_presented,reqs_rejected,reqs_abandonned,obj_cost,in_transit_carried_over,solve_time_seconds,mip_gap,node_count,solve_status
0,18,0,0,123.9344999999903,12,180.0261299610138,0.9639999354497768,2105.0,9
10,7,0,0,142.80449999999882,14,180.01191306114197,0.5453662770314796,222291.0,9
20,14,0,0,163.4043999999967,22,180.00973105430603,0.7131778428243073,14014.0,9
30,7,5,0,2345.4683999999916,18,180.0118260383606,0.8929802596423311,12377.0,9
