bus_id,decision_interval,step_sequence,logical_node,location,arrival_time,passenger_load
0,0,0,36,8589131,0.0,1
0,0,1,6,8587255,11.3,2
0,0,2,13,8588858,19.29,4
0,0,3,9,8588858,19.32,6
0,0,4,24,8588858,19.36,5
0,0,5,10,8587255,25.2,6
0,0,6,28,8589141,33.53,5
0,0,7,31,8589138,35.52,3
0,0,8,27,8589147,37.09,1
0,10,0,50,8589131,0.0,0
0,10,1,19,8587255,11.3,1
0,10,2,22,8588858,19.29,3
0,10,3,24,8588858,19.32,5
0,10,4,44,8588858,19.36,4
0,10,5,23,8587255,25.2,5
0,10,6,47,8589147,31.93,3
0,10,7,49,8589138,33.35,1
0,10,8,0,8589152,34.31,2
0,10,9,48,8589141,35.09,1
0,10,10,4,8589152,38.0,4
0,10,11,29,8592378,52.14,1
0,10,12,25,8592377,53.14,0
0,20,0,54,8588858,0.0,0
0,20,1,18,8588858,0.0,2
0,20,2,19,8588858,6.0,4
0,20,3,26,8587255,12.0,5
0,20,4,45,8589147,21.08,3
0,20,5,46,8589138,22.52,1
0,20,6,21,8589152,23.48,2
0,20,7,53,8589141,24.26,1
0,20,8,24,8589152,25.0,4
0,20,9,0,8589161,34.62,5
0,20,10,27,8588351,37.33,4
0,20,11,51,8592378,41.95,1
0,20,12,10,8592377,42.96,2
0,20,13,48,8592377,42.99,1
0,20,14,1,8577785,44.98,2
0,20,15,28,8588858,51.9,1
0,20,16,11,8588858,51.93,6
0,20,17,38,8589155,53.05,1
0,20,18,37,8589154,55.22,0
0,20,19,2,8577741,56.53,4
0,20,20,29,8592377,65.1,0
0,30,0,56,8589152,0.0,0
0,30,1,16,8589152,0.0,1
0,30,2,17,8589152,25.0,4
0,30,3,45,8592378,38.42,1
0,30,4,44,8592377,39.43,0
0,30,5,25,8592377,39.46,1
0,30,6,20,8577785,41.45,2
0,30,7,48,8588858,48.98,1
0,30,8,53,8589154,49.92,0
0,30,9,26,8588858,50.84,5
0,30,10,54,8589155,51.95,0
0,30,11,19,8589161,55.27,1
0,30,12,47,8588351,57.99,0
0,30,13,21,8577741,64.37,4
0,30,14,4,8577741,64.41,6
0,30,15,32,8592378,73.33,4
0,30,16,49,8592377,74.33,0
0,40,0,64,8592377,8.0,0
0,40,1,21,8592377,8.0,1
0,40,2,53,8589154,48.28,0
0,40,3,24,8577741,49.62,2
0,40,4,27,8577741,50.04,6
0,40,5,59,8592377,61.05,2
0,40,6,56,8592378,63.04,0
0,40,7,26,8577785,64.83,1
0,40,8,58,8588858,72.21,0
0,40,9,25,8589161,77.05,1
0,40,10,57,8588351,79.79,0
0,40,11,30,8588858,84.7,5
0,40,12,62,8589155,85.91,0
0,50,0,74,8577741,50.0,0
0,50,1,27,8577741,50.0,2
0,50,2,64,8592378,60.5,0
0,50,3,32,8577741,69.34,4
0,50,4,31,8577785,79.87,5
0,50,5,69,8592377,81.36,1
0,50,6,68,8588858,89.4,0
0,50,7,35,8588858,89.43,5
0,50,8,72,8589155,90.64,0
0,50,9,1,8587238,99.2,1
0,50,10,38,8577786,107.4,0
0,50,11,30,8589161,114.86,1
0,50,12,67,8588351,117.6,0
1,0,0,37,8589141,0.0,0
1,0,1,16,8589138,1.95,2
1,0,2,5,8589152,2.91,4
1,0,3,23,8587255,10.64,2
1,0,4,7,8577741,19.96,3
1,0,5,34,8577741,20.0,1
1,0,6,8,8587255,27.76,3
1,0,7,25,8587255,27.8,2
1,0,8,26,8589158,35.44,0
1,10,0,51,8589152,0.0,4
1,10,1,17,8589152,0.0,6
1,10,2,18,8589152,1.0,8
1,10,3,42,8587255,8.7,6
