time_step,new_reqs_presented,reqs_rejected,reqs_abandonned,obj_cost,in_transit_carried_over,solve_time_seconds,mip_gap,node_count,solve_status
0,18,0,0,123.9344999999903,12,180.01961088180542,0.9639999354497768,2105.0,9
10,7,0,0,142.80449999999882,14,180.01499795913696,0.5453662770314796,222291.0,9
20,14,0,0,162.13339999999698,20,188.4670169353485,0.7267172301150974,14865.0,9
30,7,0,0,186.54839999999695,24,180.0189368724823,0.690582797121051,56781.0,9
40,10,0,0,421.5372999999936,22,180.02957606315613,0.7117333250662233,55385.0,9
50,12,0,0,783.1813997947856,25,180.01364398002625,0.8210618310790914,8560.0,9
