time_step,new_reqs_presented,reqs_rejected,reqs_abandonned,obj_cost,in_transit_carried_over,solve_time_seconds,mip_gap,node_count,solve_status
0,18,10,0,2369.463399999905,6,60.02194094657898,0.9927893130315677,320.0,9
10,17,14,0,3273.0317999999215,5,60.023417949676514,0.993267551742034,72.0,9
20,21,15,7,3474.4844999999973,8,60.02581787109375,0.995146998705052,1.0,9
30,20,18,2,4189.819899999986,8,60.018019914627075,0.9956169855150244,52.0,9
40,26,21,2,5017.863099999775,8,60.05195379257202,0.9968967820424178,40.0,9
