time_step,new_reqs_presented,reqs_rejected,reqs_abandonned,obj_cost,in_transit_carried_over,solve_time_seconds,mip_gap,node_count,solve_status
0,18,9,0,2244.9877966299546,9,180.0644509792328,0.9933077960626417,7369.0,9
10,16,13,0,4546.976065197097,8,180.01440286636353,0.9959155784141638,10683.0,9
20,20,14,7,3915.6022999998922,9,180.06875801086426,0.9957454084236059,1689.0,9
30,20,16,1,4631.360200000005,10,180.0151379108429,0.9947898791341785,2866.0,9
40,23,21,3,6088.196399999944,8,180.06205987930298,0.9974932940786692,843.0,9
50,25,22,8,5269.526899999926,8,180.30637097358704,0.9961473379612131,2849.0,9
60,29,25,5,6605.011200000014,9,180.05418705940247,0.9988211286855516,215.0,9
