time_step,new_reqs_presented,reqs_rejected,reqs_abandonned,obj_cost,in_transit_carried_over,solve_time_seconds,mip_gap,node_count,solve_status
0,18,9,0,2169.1310999972006,8,240.0164270401001,0.99151836769321,12672.0,9
10,16,12,0,2876.209599999994,9,240.011146068573,0.9924894542469334,4051.0,9
