time_step,new_reqs_presented,reqs_rejected,reqs_abandonned,obj_cost,in_transit_carried_over,solve_time_seconds,mip_gap,node_count,solve_status
0,5,2,0,62.19529829204537,2,43.82800507545471,5.080410460708307e-11,26358.0,2
10,8,3,0,108.49948712114495,7,480.03067898750305,0.46322407275395583,511435.0,9
20,13,10,2,548.0325359225783,8,480.0413980484009,0.5345767373737162,189509.0,9
30,17,16,0,457.97164999993055,8,480.03975796699524,0.881265060469259,138269.0,9
40,25,25,0,928.6992999996885,3,1.028209924697876,inf,0.0,10
50,24,15,8,985.0777016664516,11,480.04212403297424,0.3615043873745225,69667.0,9
60,14,12,8,1361.304525784466,9,480.0503330230713,0.4851711624895176,130047.0,9
