time_step,new_reqs_presented,reqs_rejected,reqs_abandonned,obj_cost,in_transit_carried_over,solve_time_seconds,mip_gap,node_count,solve_status
0,18,9,0,2209.688299999669,8,300.0116858482361,0.9911510244911729,18054.0,9
10,16,12,0,2743.568998158881,8,300.02050399780273,0.9908121813520364,28742.0,9
20,18,9,8,2545.898299999732,13,300.0249309539795,0.9895520782536774,12267.0,9
30,15,14,1,3838.4961999998986,10,300.03307819366455,0.9929089031340987,16640.0,9
40,22,21,2,5688.715799999467,8,301.16073203086853,0.9967987999553075,1537.0,9
50,28,21,5,5060.906299999957,9,307.4184658527374,0.9958435409683758,1680.0,9
60,27,24,6,6677.300699999856,8,309.28464913368225,0.9785510828454838,1500.0,9
