bus_id,decision_interval,step_sequence,logical_node,location,arrival_time,passenger_load
0,0,0,36,8589152,0.0,0
0,0,1,8,8587255,7.7,2
0,0,2,26,8589158,17.64,0
0,0,3,4,8589138,20.02,1
0,0,4,22,8587356,22.76,0
0,10,0,40,8587255,0.0,0
0,10,1,6,8587255,0.0,2
0,10,2,14,8589138,16.68,3
0,10,3,34,8587356,19.42,2
0,10,4,26,8589158,23.03,0
0,20,0,28,8587356,0.0,0
0,20,1,3,8587356,0.0,2
0,20,2,17,8589158,13.57,0
0,30,0,24,8589158,0.0,0
0,40,0,18,8589158,0.0,0
0,50,0,24,8589158,0.0,0
0,50,1,3,8589158,40.0,1
0,50,2,4,8591767,71.21,2
0,50,3,16,8589152,73.39,1
0,50,4,1,8504622,75.0,6
0,50,5,13,8589131,85.41,1
0,50,6,15,8589155,95.72,0
0,60,0,18,8589158,0.0,0
0,60,1,2,8589158,41.44,1
0,60,2,0,8504622,72.84,3
0,60,3,8,8591767,73.32,4
0,60,4,9,8589147,73.95,2
0,60,5,17,8589152,76.39,1
0,60,6,7,8504622,77.95,6
0,60,7,16,8589131,88.66,1
0,60,8,11,8589155,99.18,0
1,0,0,37,8592374,0.0,0
1,0,1,6,8587255,3.57,1
1,0,2,24,8588858,15.99,0
1,0,3,0,8589154,16.95,1
1,0,4,3,8589154,16.99,4
1,0,5,18,8577786,24.73,3
1,0,6,21,8587238,28.74,0
1,10,0,41,8587255,8.0,0
1,10,1,7,8587255,8.0,1
1,10,2,2,8588858,15.95,2
1,10,3,12,8589154,16.92,3
1,10,4,13,8589154,16.95,6
1,10,5,27,8588858,18.5,5
1,10,6,32,8577786,24.65,4
1,10,7,22,8592377,29.53,3
1,10,8,1,8587238,36.41,5
1,10,9,33,8587238,36.45,2
1,10,10,21,8589141,47.37,0
1,20,0,29,8588858,0.0,0
1,20,1,4,8588858,0.0,1
1,20,2,5,8588858,3.0,2
1,20,3,6,8588858,9.5,5
1,20,4,18,8592377,16.9,4
1,20,5,19,8577786,20.1,3
1,20,6,12,8587238,28.0,5
1,20,7,20,8587238,28.04,2
1,20,8,26,8589141,39.2,0
1,30,0,25,8587238,0.0,0
1,30,1,4,8587238,0.0,2
1,30,2,16,8589141,39.13,0
1,30,3,0,8587356,42.17,3
1,30,4,12,8588344,53.08,0
1,40,0,19,8589141,8.08,0
1,40,1,7,8587356,11.0,3
1,40,2,16,8588344,51.97,0
1,50,0,25,8587356,0.0,0
1,50,1,5,8587356,11.0,3
1,50,2,17,8588344,51.93,0
1,50,3,2,8588344,51.97,4
1,50,4,14,8589155,92.55,0
1,60,0,19,8588344,73.0,0
1,60,1,3,8588344,77.0,4
1,60,2,12,8589155,87.65,0
2,0,0,38,8588344,0.0,0
2,0,1,12,8589155,9.53,4
2,0,2,30,8592374,10.87,0
2,0,3,17,8592374,14.76,6
2,0,4,35,8577785,29.56,0
2,10,0,42,8589155,0.0,0
2,10,1,8,8589155,0.0,4
2,10,2,28,8592374,3.3,0
2,10,3,4,8589161,5.54,1
2,10,4,24,8592374,7.92,0
2,10,5,19,8592374,7.96,6
2,10,6,39,8577785,15.38,0
2,20,0,30,8577785,0.0,0
2,20,1,0,8577786,2.25,3
2,20,2,14,8577741,39.04,0
2,30,0,26,8577786,0.0,0
2,30,1,5,8577786,4.05,3
2,30,2,3,8577785,36.33,5
2,30,3,15,8588858,47.92,3
2,30,4,17,8577741,50.05,0
2,40,0,20,8577785,41.0,0
2,40,1,1,8577785,41.0,2
2,40,2,2,8577785,41.0,5
2,40,3,10,8588858,48.35,3
2,40,4,11,8577741,50.51,0
2,40,5,0,8577741,50.54,2
2,40,6,9,8592377,68.02,0
2,50,0,26,8588858,0.0,0
2,50,1,6,8588858,1.0,3
2,50,2,18,8577741,33.12,0
2,50,3,11,8577741,33.16,2
2,50,4,0,8589154,64.67,3
2,50,5,12,8592375,75.24,2
2,50,6,23,8592377,77.99,0
2,60,0,20,8577741,0.0,0
2,60,1,4,8577741,27.0,2
2,60,2,6,8589154,58.45,3
2,60,3,15,8592375,75.36,2
2,60,4,13,8592377,78.11,0
3,0,0,39,8589152,0.0,4
3,0,1,9,8588858,14.23,6
3,0,2,27,8589147,26.64,4
3,10,0,43,8589152,0.0,0
3,10,1,3,8577741,13.65,1
3,10,2,5,8588858,15.94,3
3,10,3,15,8588858,15.97,5
3,10,4,23,8587255,29.15,4
3,10,5,35,8589147,39.36,2
3,10,6,25,8589138,40.77,0
3,20,0,31,8588858,0.0,0
3,20,1,7,8588858,0.0,1
3,20,2,8,8588858,13.0,3
3,20,3,9,8588858,19.0,5
3,20,4,21,8587255,25.0,4
3,20,5,23,8589147,31.86,2
3,20,6,1,8589147,40.0,6
3,20,7,22,8589138,41.44,4
3,20,8,2,8589152,42.39,5
3,20,9,15,8588351,52.53,1
3,20,10,16,8592378,57.15,0
3,30,0,27,8587255,0.0,0
3,30,1,6,8587255,0.0,2
3,30,2,7,8587255,5.0,4
3,30,3,19,8589147,12.82,2
3,30,4,18,8589138,14.26,0
3,30,5,11,8589152,15.21,1
3,30,6,10,8589147,37.71,5
3,30,7,1,8591766,40.89,6
3,30,8,22,8588351,50.97,2
3,30,9,23,8592378,55.58,1
3,30,10,13,8589155,63.3,0
3,40,0,21,8589147,40.0,0
3,40,1,3,8589147,40.0,4
3,40,2,4,8589147,40.0,5
3,40,3,8,8591766,40.82,6
3,40,4,12,8588351,51.07,2
3,40,5,13,8592378,55.7,1
3,40,6,17,8589155,63.39,0
3,50,0,27,8591766,0.0,0
3,50,1,7,8591766,10.0,4
3,50,2,8,8591766,40.0,5
