time_step,new_reqs_presented,reqs_rejected,reqs_abandonned,obj_cost,in_transit_carried_over,solve_time_seconds,mip_gap,node_count,solve_status
0,18,8,0,2106.9067941494113,9,180.0169768333435,0.9913227815279617,5169.0,9
10,15,13,0,3759.33889211885,7,180.01589798927307,0.9929369329922171,3622.0,9
20,20,13,7,3188.8793999999984,12,180.48087191581726,0.9922843976786473,3333.0,9
