bus_id,decision_interval,step_sequence,logical_node,location,arrival_time,passenger_load
0,0,0,36,8589131,0.0,0
0,0,1,6,8587255,11.3,1
0,0,2,13,8588858,19.29,3
0,0,3,9,8588858,19.32,5
0,0,4,24,8588858,19.36,4
0,0,5,7,8577741,21.6,5
0,0,6,10,8587255,29.36,6
0,0,7,25,8587255,29.4,5
0,0,8,27,8589147,36.14,3
0,0,9,31,8589138,37.55,1
0,0,10,28,8589141,39.27,0
0,10,0,48,8589131,0.0,2
0,10,1,18,8577741,9.53,3
0,10,2,42,8587255,17.3,2
0,10,3,17,8587255,17.33,3
0,10,4,22,8588858,25.32,5
0,10,5,41,8588858,25.36,4
0,10,6,20,8588858,25.39,6
0,10,7,46,8589138,37.83,4
0,10,8,44,8589147,39.4,2
0,10,9,21,8587255,45.95,3
0,10,10,45,8589141,54.29,2
0,20,0,54,8587255,8.0,0
0,20,1,20,8587255,8.0,1
0,20,2,26,8588858,16.1,3
0,20,3,24,8588858,16.14,5
0,20,4,47,8588858,16.17,4
0,20,5,25,8587255,22.21,5
0,20,6,52,8589141,30.62,4
0,20,7,53,8589138,32.6,2
0,20,8,8,8504622,33.24,4
0,20,9,51,8589147,34.21,2
0,20,10,35,8589147,34.24,0
0,20,11,15,8587238,43.78,2
0,20,12,7,8591767,52.89,4
0,20,13,9,8504622,53.45,6
0,20,14,34,8589152,55.12,4
0,20,15,36,8589141,55.91,2
0,20,16,42,8589141,57.69,0
1,0,0,37,8589141,0.0,0
1,0,1,5,8589152,3.85,2
1,0,2,4,8589138,6.0,3
1,0,3,22,8587356,8.74,2
1,0,4,2,8587255,15.34,5
1,0,5,23,8587255,15.38,3
1,0,6,14,8589161,17.55,4
1,0,7,32,8577820,21.68,3
1,0,8,20,8577820,21.72,0
1,0,9,8,8587255,26.94,2
1,0,10,26,8589158,34.57,0
1,10,0,49,8587356,0.0,0
1,10,1,15,8587356,0.0,2
1,10,2,39,8587255,11.41,0
1,10,3,16,8587255,11.44,3
1,10,4,23,8589161,13.61,4
1,10,5,40,8577820,17.75,1
1,10,6,47,8577820,17.78,0
1,10,7,19,8587255,23.0,2
1,10,8,43,8589158,30.64,0
1,10,9,5,8587356,33.96,4
1,10,10,4,8589152,37.57,7
1,10,11,29,8588344,50.31,3
1,10,12,28,8592378,56.57,0
1,20,0,55,8577820,0.0,0
1,20,1,23,8587255,5.33,2
1,20,2,50,8589158,17.82,0
1,20,3,22,8587356,21.08,4
1,20,4,14,8589152,24.62,5
1,20,5,21,8589152,24.66,8
1,20,6,49,8588344,37.12,4
1,20,7,48,8592378,43.45,1
1,20,8,41,8592377,44.46,0
1,20,9,1,8577785,46.45,1
1,20,10,28,8588858,53.36,0
1,20,11,2,8577741,55.5,4
1,20,12,29,8592377,64.07,0
