time_step,new_reqs_presented,reqs_rejected,reqs_abandonned,obj_cost,in_transit_carried_over,solve_time_seconds,mip_gap,node_count,solve_status
0,18,0,0,123.9344999999903,12,180.02091193199158,0.9639999354497768,2129.0,9
10,7,0,0,142.80449999999882,14,180.01326084136963,0.5450457504298349,224755.0,9
20,14,0,0,169.32329999999638,21,183.87383198738098,0.7451362306332507,14730.0,9
30,7,0,0,230.16019999999662,24,180.0228500366211,0.6906383681786962,56327.0,9
40,10,2,0,1134.339299999975,18,180.01539301872253,0.9415389417044782,3337.0,9
50,14,1,0,1047.0548999999992,28,180.01974201202393,0.9407323558444008,2284.0,9
