time_step,new_reqs_presented,reqs_rejected,reqs_abandonned,obj_cost,in_transit_carried_over,solve_time_seconds,mip_gap,node_count,solve_status
0,5,0,0,32.40669654025761,5,90.07060885429382,0.0,154496.0,2
10,11,2,0,108.51428440698132,11,480.0275208950043,0.522938382878287,145592.0,9
20,9,5,0,371.17128109444315,12,480.0884299278259,0.32460638635267036,210471.0,9
30,19,16,0,637.7215995527541,12,480.0697968006134,0.9103384800942572,34198.0,9
40,21,18,2,1136.7233129150095,11,480.0271761417389,0.43865032645220997,3545.0,9
50,26,26,2,1820.9751762138587,6,12.06033992767334,inf,0.0,10
60,30,20,8,953.8634999999772,15,480.0987091064453,0.4771443612389899,1771.0,9
