time_step,new_reqs_presented,reqs_rejected,reqs_abandonned,obj_cost,in_transit_carried_over,solve_time_seconds,mip_gap,node_count,solve_status
0,18,0,0,123.9344999999903,12,180.02327704429626,0.9639999354497768,2129.0,9
10,7,0,0,142.80449999999882,14,180.0112988948822,0.54500270323802,225147.0,9
20,14,0,0,169.32329999999638,21,184.3723669052124,0.7451362306332507,14730.0,9
30,7,0,0,230.16019999999662,24,180.02300000190735,0.6906601880304373,56230.0,9
40,10,2,0,1134.339299999975,18,180.01526308059692,0.9415389417044782,3328.0,9
50,14,1,0,1047.0548999999992,28,180.01364302635193,0.9407323558444008,2284.0,9
