time_step,new_reqs_presented,reqs_rejected,reqs_abandonned,obj_cost,in_transit_carried_over,solve_time_seconds,mip_gap,node_count,solve_status
0,18,11,0,2462.6939999999913,6,60.06685400009155,0.9923304884813132,368.0,9
10,18,13,0,2930.641099999935,7,60.09206008911133,0.9923725445470697,1.0,9
20,20,15,7,3723.3353999998735,8,60.026384115219116,0.9957628717015751,1.0,9
30,21,21,1,4765.538099999993,6,60.021363973617554,86.53146885972885,1.0,9
40,28,24,3,5501.3476999999075,5,60.06341099739075,0.9973696414440518,1.0,9
50,29,27,7,6064.371799999928,5,60.12930202484131,0.9977033793417395,1.0,9
60,32,32,7,6955.466899999995,3,60.11954307556152,125.34240382913767,1.0,9
