bus_id,interval,logical_node,location,arrival_time,passenger_load
0,0,36,8587238,0.0,2.0
0,0,12,8589155,8.719999999994798,6.0
0,0,30,8592374,10.05666666665772,2.0
0,0,11,8589161,12.293333333324394,3.0
0,0,29,8592374,14.679999999991164,2.0
0,0,14,8589161,16.916666666666668,3.0
0,0,32,8577820,21.053333333324588,2.0
0,0,10,8587255,26.269999999991246,3.0
0,0,28,8589141,34.60666666665788,2.0
0,10,50,8589155,0.0,0.0
0,10,16,8589155,2.0,4.0
0,10,41,8592374,3.3,0.0
0,10,22,8589161,5.536666666665408,1.0
0,10,47,8592374,7.923333333332177,0.0
0,10,24,8589161,10.159999999998842,1.0
0,10,49,8577820,14.296666666665613,0.0
0,10,21,8587255,19.513333333332284,1.0
0,10,46,8589141,27.85,0.0
0,10,3,8589147,31.166666666666668,1.0
0,10,4,8589152,33.703333333331784,4.0
0,10,0,8589152,33.739999999998446,5.0
0,10,28,8588351,43.62666666666479,4.0
0,10,29,8592378,48.29333333333146,1.0
0,10,25,8592377,49.96333333333368,0.0
0,20,56,8587255,0.0,0.0
0,20,20,8587255,0.0,1.0
0,20,19,8587255,13.231666666666598,3.0
0,20,47,8589158,21.04833333333326,1.0
0,20,22,8589152,24.314999999999927,2.0
0,20,24,8589152,24.410000000000224,5.0
0,20,48,8589141,25.78666666666666,4.0
0,20,23,8589147,29.073333333333323,5.0
0,20,51,8588351,39.006666666668025,4.0
0,20,52,8592378,43.62333333333419,1.0
0,20,50,8592377,44.63000000000022,0.0
0,20,1,8577785,46.61666666666667,1.0
0,20,29,8588858,53.53333333333333,0.0
0,20,11,8588858,53.56999999999721,5.0
0,20,39,8589155,54.686666666662916,0.0
0,20,2,8577741,57.753333333328214,4.0
0,20,30,8592377,66.31999999999482,0.0
1,0,37,8577820,0.0,0.0
1,0,4,8589138,7.4,1.0
1,0,5,8589152,8.356666666666754,3.0
1,0,22,8587356,10.763333333328177,2.0
1,0,23,8587255,17.36999999999486,0.0
1,0,6,8587255,17.406666666661522,1.0
1,0,24,8588858,25.393333333328187,0.0
1,0,9,8588858,25.429999999994862,2.0
1,0,13,8588858,25.466666666666665,4.0
1,0,31,8589138,37.90333333332836,2.0
1,0,27,8589147,39.469999999995025,0.0
1,10,51,8589152,6.0,0.0
1,10,17,8589152,6.0,1.0
1,10,18,8589152,6.0,3.0
1,10,42,8587356,8.36999999999989,2.0
1,10,43,8587255,14.976666666666558,0.0
1,10,19,8587255,15.013333333333136,1.0
1,10,20,8588858,23.0,3.0
1,10,44,8588858,23.036666666666406,2.0
1,10,23,8588858,23.073333333333068,4.0
1,10,48,8589138,35.50999999999979,2.0
1,10,45,8589147,37.0766666666661,0.0
1,10,5,8587356,39.59333333333276,4.0
1,10,30,8588344,50.5,0.0
1,20,57,8587255,0.0,0.0
1,20,21,8587255,0.0,1.0
1,20,49,8588858,16.1,0.0
1,20,27,8588858,16.136666666665178,2.0
1,20,26,8588858,16.1733333333315,4.0
1,20,25,8587356,29.74666666666926,8.0
1,20,55,8589138,32.36333333333492,6.0
1,20,8,8504622,33.0,8.0
1,20,36,8589147,33.96666666666667,6.0
1,20,54,8589147,34.00333333333316,4.0
1,20,53,8588344,44.869999999998925,0.0
1,20,5,8588344,44.90666666666476,1.0
1,20,10,8592377,50.79333333333045,2.0
1,20,33,8589155,60.543333333331304,1.0
1,20,38,8589154,66.4599999999972,0.0
