bus_id,interval,logical_node,location,arrival_time,passenger_load
0,0,36,8587238,0.0,0.0
0,0,11,8589161,6.079999999999927,1.0
0,0,29,8592374,8.466666666666667,0.0
0,0,6,8587255,12.073333333332709,1.0
0,0,9,8588858,20.059999999999373,3.0
0,0,24,8588858,20.096666666666035,2.0
0,0,7,8577741,22.333333333333332,3.0
0,0,25,8587255,30.8183333333334,2.0
0,0,27,8589147,37.555000000000064,0.0
0,10,46,8592374,0.0,0.0
0,10,18,8587255,8.0,1.0
0,10,21,8588858,15.986666666666679,3.0
0,10,41,8588858,16.023333333333312,2.0
0,10,19,8577741,18.259999999999977,3.0
0,10,42,8587255,26.026666666666372,2.0
0,10,44,8589147,32.76333333333304,0.0
0,10,3,8589147,32.8,1.0
0,10,1,8587238,42.10666666666573,3.0
0,10,26,8588351,45.79333333333132,2.0
0,10,24,8589141,54.85,0.0
0,20,52,8577741,0.0,0.0
0,20,18,8577741,0.0,1.0
0,20,19,8577741,8.0,3.0
0,20,44,8587255,16.269999999999982,2.0
0,20,45,8589147,23.126666666666384,0.0
0,20,22,8589147,30.0,1.0
0,20,21,8587238,39.53666666666666,3.0
0,20,48,8588351,43.153333333333336,2.0
0,20,7,8591767,50.27000000000001,4.0
0,20,9,8504622,50.83666666666667,6.0
0,20,33,8589152,52.50666666666669,4.0
0,20,35,8589141,53.29333333333335,2.0
0,20,47,8589141,53.33000000000001,0.0
0,20,6,8589158,57.536666666666676,1.0
0,20,32,8589155,72.40333333333324,0.0
0,30,56,8589147,0.0,1.0
0,30,18,8589147,0.0,2.0
0,30,46,8588351,38.97000000000002,1.0
0,30,27,8587238,42.85666666666669,3.0
0,30,55,8589141,54.02333333333337,1.0
0,30,24,8591767,56.83000000000004,3.0
0,30,25,8504622,57.396666666666704,5.0
0,30,52,8589152,59.06666666666667,3.0
0,30,53,8589141,59.85333333333216,1.0
0,30,23,8589158,64.05999999999882,2.0
0,30,51,8589155,78.92666666666538,1.0
1,0,37,8577820,0.0,0.0
1,0,13,8588858,6.319999999995616,2.0
1,0,12,8589155,7.456666666660681,6.0
1,0,30,8592374,8.793333333325535,2.0
1,0,8,8587255,12.4,4.0
1,0,10,8587255,12.436666666656976,5.0
1,0,26,8589158,20.07333333332363,3.0
1,0,31,8589138,22.459999999990302,1.0
1,0,28,8589141,24.17666666665697,0.0
1,0,4,8589138,26.163333333323635,1.0
1,0,22,8587356,28.9,0.0
1,10,47,8592374,5.0,0.0
1,10,16,8592374,5.0,2.0
1,10,39,8589138,15.1,0.0
1,10,17,8589138,15.136666666666514,1.0
1,10,40,8587356,17.873333333333193,0.0
1,10,22,8587255,24.47999999999965,1.0
1,10,20,8587255,24.516666666666666,3.0
1,10,43,8589158,32.1533333333327,1.0
1,10,0,8589152,35.389999999999304,2.0
1,10,45,8589141,36.176666666665966,1.0
1,10,4,8589152,36.91333333333263,4.0
1,10,27,8592378,50.17999999999928,1.0
1,10,23,8592377,51.18666666666594,0.0
1,20,53,8587356,0.0,0.0
1,20,25,8587255,12.523333333333394,1.0
1,20,24,8587255,12.560000000000056,3.0
1,20,50,8589158,20.37666666666666,1.0
1,20,51,8589141,24.263333333333332,0.0
1,20,23,8589152,25.0,3.0
1,20,20,8589152,25.036666666666665,4.0
1,20,0,8589161,34.653333333333336,5.0
1,20,26,8588351,37.37000000000003,4.0
1,20,49,8592378,41.98666666666671,1.0
1,20,46,8592377,42.99333333333337,0.0
1,20,1,8577785,44.98000000000003,1.0
1,20,27,8588858,51.896666666666775,0.0
1,20,11,8588858,51.93333333333333,5.0
1,20,37,8589155,53.05,0.0
1,30,57,8589152,0.0,3.0
1,30,19,8589152,0.0,4.0
1,30,20,8589152,25.0,7.0
1,30,48,8592378,38.419999999997884,4.0
1,30,47,8592377,39.426666666664545,3.0
1,30,12,8592377,39.46333333333121,4.0
1,30,22,8577785,42.06666666666667,5.0
1,30,50,8588858,48.983333333333334,4.0
1,30,40,8589154,49.91999999999791,3.0
1,30,26,8588858,50.83666666666451,8.0
1,30,54,8589155,51.953333333331,3.0
1,30,21,8589161,55.26999999999747,4.0
1,30,49,8588351,57.98666666666416,3.0
1,30,0,8592374,60.82333333333037,5.0
1,30,28,8589130,72.57999999999484,3.0
