time_step,new_reqs_presented,reqs_rejected,reqs_abandonned,obj_cost,in_transit_carried_over,solve_time_seconds,mip_gap,node_count,solve_status
0,18,9,0,2221.7143999998516,7,240.02225399017334,0.9927334775622395,112330.0,9
10,16,12,0,2811.051099999959,8,240.0246250629425,0.9912578938582114,73941.0,9
20,18,12,8,2905.526200000001,10,240.02211904525757,0.9914331820837072,6947.0,9
30,18,16,1,4491.31579999977,9,240.03658604621887,0.9944911175178258,1603.0,9
