time_step,new_reqs_presented,reqs_rejected,reqs_abandonned,obj_cost,in_transit_carried_over,solve_time_seconds,mip_gap,node_count,solve_status
0,18,0,0,123.9344999999903,12,180.0126519203186,0.9639999354497768,2104.0,9
10,7,0,0,142.80449999999882,14,180.01776790618896,0.5453662770314796,222291.0,9
20,14,0,0,186.46579999999813,20,180.0170919895172,0.7600448683901756,18827.0,9
30,7,0,0,163.73619299564143,23,180.02000403404236,0.6158462233570708,134819.0,9
40,10,0,0,252.89219999999568,22,180.02743101119995,0.7818159391722517,39855.0,9
50,12,0,0,641.4335999999803,28,180.0145390033722,0.9071078807761657,7044.0,9
