time_step,new_reqs_presented,reqs_rejected,reqs_abandonned,obj_cost,in_transit_carried_over,solve_time_seconds,mip_gap,node_count,solve_status
0,18,0,0,123.9344873608311,12,360.0173420906067,0.9555559544619536,4669.0,9
10,7,0,0,142.80449999999882,14,360.01379013061523,0.5070211775244254,527063.0,9
20,14,0,0,169.32329771781679,23,360.0214002132416,0.7266507856398283,22875.0,9
