time_step,new_reqs_presented,reqs_rejected,reqs_abandonned,obj_cost,in_transit_carried_over,solve_time_seconds,mip_gap,node_count,solve_status
0,6,0,0,34.005396527470566,5,52.53356909751892,0.08858157853967473,191486.0,2
10,7,0,0,67.81979999999999,9,360.009724855423,0.3883602793556967,684744.0,9
20,4,0,0,865.2354999999939,11,360.0086088180542,0.7651938008889921,1094940.0,9
30,9,0,0,788.194899085556,16,360.01644492149353,0.9442431835856452,360652.0,9
40,7,0,0,796.6501999999937,19,360.0191080570221,0.9144984356580421,626436.0,9
50,11,0,0,206.80639999999994,25,360.02134108543396,0.6898711766278235,206177.0,9
60,7,4,0,1438.3532000000007,20,360.0206229686737,0.9556302035538813,177268.0,9
