time_step,new_reqs_presented,reqs_rejected,reqs_abandonned,obj_cost,in_transit_carried_over,solve_time_seconds,mip_gap,node_count,solve_status
0,18,8,0,1839.448599999962,9,300.02326703071594,0.9882265401309057,189679.0,9
10,15,13,0,3695.488999999913,7,300.0177788734436,0.9917665408201601,37020.0,9
20,20,13,7,3227.670499999493,9,300.02683901786804,0.9920317050113773,37068.0,9
30,19,18,1,4550.88159999987,8,300.0412061214447,0.9942689507995123,31812.0,9
40,25,25,3,6018.143499999933,4,300.0311689376831,0.9962334946633762,6701.0,9
50,29,24,8,5265.152499999996,5,306.66830801963806,0.9962272507776366,1491.0,9
60,31,27,5,6017.845499999998,6,300.0412459373474,0.9978965168396045,1705.0,9
