bus_id,decision_interval,step_sequence,logical_node,location,arrival_time,passenger_load
0,0,0,36,8589152,0.0,1
0,0,1,5,8589152,0.0,3
0,0,2,23,8587255,8.74,1
0,0,3,14,8589161,10.9,2
0,0,4,32,8577820,15.04,1
0,0,5,8,8587255,20.26,3
0,0,6,26,8589158,27.89,1
0,10,0,48,8587255,0.0,2
0,10,1,22,8589161,3.0,3
0,10,2,46,8577820,7.14,2
0,10,3,13,8588858,13.49,4
0,10,4,20,8587255,19.33,6
0,10,5,37,8589147,26.07,4
0,10,6,44,8589158,28.89,2
0,10,7,6,8591766,30.6,3
0,10,8,30,8589155,55.08,2
0,20,0,56,8587255,10.0,0
0,20,1,23,8587255,10.0,2
0,20,2,24,8587255,10.0,4
0,20,3,51,8589147,16.82,2
0,20,4,52,8589158,17.78,0
0,20,5,27,8591766,23.0,1
0,20,6,55,8589155,36.12,0
0,20,7,11,8588858,37.25,5
0,20,8,39,8589155,38.37,0
0,20,9,2,8577741,41.44,4
0,20,10,30,8592377,50.0,0
0,20,11,6,8589158,62.79,1
0,20,12,34,8589155,77.66,0
1,0,0,37,8588351,6.23,0
1,0,1,0,8589154,11.56,1
1,0,2,15,8589155,14.0,4
1,0,3,12,8589155,14.04,8
1,0,4,30,8592374,15.37,4
1,0,5,18,8577786,23.03,3
1,0,6,33,8589130,27.24,0
1,10,0,49,8588351,0.0,0
1,10,1,19,8589154,5.33,1
1,10,2,23,8589155,7.77,4
1,10,3,21,8589155,7.8,8
1,10,4,45,8592374,9.14,4
1,10,5,43,8577786,16.8,3
1,10,6,47,8589130,21.0,0
1,10,7,5,8587356,32.79,4
1,10,8,29,8588344,43.7,0
1,20,0,57,8577786,0.0,0
1,20,1,25,8577786,0.0,3
1,20,2,53,8589130,5.15,0
1,20,3,26,8587356,21.0,4
1,20,4,54,8588344,33.96,0
1,20,5,5,8588344,34.0,1
1,20,6,33,8589155,44.44,0
1,20,7,0,8589161,47.75,1
1,20,8,28,8588351,50.47,0
1,20,9,7,8591767,57.59,2
1,20,10,35,8589152,59.82,0
