time_step,new_reqs_presented,reqs_rejected,reqs_abandonned,obj_cost,in_transit_carried_over,solve_time_seconds,mip_gap,node_count,solve_status
0,18,12,0,2637.208499999999,5,18.00574278831482,0.9947213708759074,469.0,9
10,19,16,0,3535.103299999998,5,18.010274171829224,0.9957718552180844,240.0,9
20,23,17,7,4154.10879999998,8,18.010162830352783,0.9964852240971798,133.0,9
